filename,filepath,type,category,subcategory,emotion,language,speaker_id,utterance_id,label,transcription,dataset
common_voice_hi_26143397.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26143397.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं मदद नहीं कर सकती।,CommonVoice
common_voice_hi_26143398.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26143398.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,कोई मेरी मदद नहीं कर सकता।,CommonVoice
common_voice_hi_26143400.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26143400.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"वह ""सेक्स एंड द सिटी"" की शौकीन है।",CommonVoice
common_voice_hi_26143401.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26143401.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,असलियत में उसकी नाकामयाबी उसकी लापरवाही की वजह से थी।,CommonVoice
common_voice_hi_26161810.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161810.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,उस राजा से उसकी ताक़त छीन ली गई।,CommonVoice
common_voice_hi_26161811.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161811.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,अभी सब ठीक है।,CommonVoice
common_voice_hi_26161812.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161812.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"राहुल का आरोप, सीलिंग विवाद में बीजेपी-आप की मिलीभगत",CommonVoice
common_voice_hi_26161813.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161813.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं तुम्हें वह जानकारी नहीं दे सकती।,CommonVoice
common_voice_hi_26161814.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161814.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,यहाँ का कुछ भी मेरा नहीं है।,CommonVoice
common_voice_hi_26161841.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161841.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,क्या यह हीरा असली है?,CommonVoice
common_voice_hi_26161842.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161842.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं कल कनाडा वापस आऊँगा।,CommonVoice
common_voice_hi_26161843.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161843.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,यह किताब अली की है।,CommonVoice
common_voice_hi_26161844.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161844.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,पाकिस्तान में प्रस्तावित हिंदू विवाह कानून खटाई में,CommonVoice
common_voice_hi_26161856.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161856.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,खिड़की के पास खड़ा वह तुम्हारा प्रबंधक है क्या?,CommonVoice
common_voice_hi_26161857.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161857.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,तुमने उसे कब देखा था?,CommonVoice
common_voice_hi_26161858.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161858.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,तुम्हारा कुत्ता बहुत बड़ा है।,CommonVoice
common_voice_hi_26161859.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161859.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,यूपी में स्टाफ नर्स पर बच्चा बदलने का आरोप,CommonVoice
common_voice_hi_26161860.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161860.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,तुम नाश्ता कितने बजे लोगे?,CommonVoice
common_voice_hi_26161877.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161877.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"FilmWrap: इंडियन आइडल में हुई हिमेश की एंट्री, रणदीप हुड्डा को लगी चोट",CommonVoice
common_voice_hi_26161878.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161878.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,क्या वह इस साल अमरीका जाने वाली है?,CommonVoice
common_voice_hi_26161879.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161879.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं परेशान था क्योंकि मुझे फ़्रांसीसी बोलनी नहीं आती थी।,CommonVoice
common_voice_hi_26161880.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161880.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मोदी ने किया बिहार से भेदभाव: जीतन राम मांझी,CommonVoice
common_voice_hi_26161897.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161897.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,नरेंद्र मोदी बने प्रधानमंत्री तो जरूर बनेगा राम मंदिर: सुब्रमण्यम स्वामी,CommonVoice
common_voice_hi_26161900.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161900.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं भारत जाना चाहता हूँ।,CommonVoice
common_voice_hi_26161903.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161903.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,आप मुझे क्यों नहीं बता सकते?,CommonVoice
common_voice_hi_26161904.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161904.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मेरी माँ ने मुझसे घास काटने के लिए कहा।,CommonVoice
common_voice_hi_26161905.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161905.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,प्लेसमेंट एजेंसियों पर लगाम कसेगी दिल्ली सरकार,CommonVoice
common_voice_hi_26161916.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161916.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं अभी छोड़ने वाला नहीं हूँ।,CommonVoice
common_voice_hi_26161917.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161917.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,सैमसंग Galaxy C सिरीज के तहत लाएगा फुल मेटल स्मार्टफोन: रिपोर्ट,CommonVoice
common_voice_hi_26161918.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161918.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,उसको घमण्डी होने की आदत है।,CommonVoice
common_voice_hi_26161919.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161919.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,वे तुम्हें देख नहीं सकते।,CommonVoice
common_voice_hi_26161920.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161920.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं छाया में खड़ा हूँ।,CommonVoice
common_voice_hi_26161926.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161926.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"बिन आधार, फंसे मझधार",CommonVoice
common_voice_hi_26161927.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161927.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,संतरे के पेड़ से संतरा प्राप्त होता है।,CommonVoice
common_voice_hi_26161928.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161928.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मां की पूजा में भूलकर भी ना करें ये काम...,CommonVoice
common_voice_hi_26161929.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161929.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,टॉम को कुत्ते पसंद नहीं।,CommonVoice
common_voice_hi_26161930.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161930.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,अरे आप कैसे हैं,CommonVoice
common_voice_hi_26161959.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161959.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,हमने जल्दी करी क्योंकि हमें डर था कि हमें स्कूल पहुँचने में देरी होजाएगी।,CommonVoice
common_voice_hi_26161960.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161960.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,जानिए फोटोग्राफी की दुनिया में क्रांति लाने वाले इस वैज्ञानिक के बारे में,CommonVoice
common_voice_hi_26161961.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161961.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,वह ख़रगोश दुष्ट था।,CommonVoice
common_voice_hi_26161962.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161962.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मुझे अपनी अँगूठी देखने दो।,CommonVoice
common_voice_hi_26161963.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161963.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"दिल्ली के एलजी के दौरे का असर, रिंग रोड हनुमान मंदिर से हटा अतिक्रमण",CommonVoice
common_voice_hi_26161981.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161981.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,वह अंग्रेज़ी बोलता है क्या?,CommonVoice
common_voice_hi_26161982.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161982.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,धरती सूरज की परिक्रमा करती है।,CommonVoice
common_voice_hi_26161983.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161983.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मुझे लगता है मैरी मुझे पसंद करती है।,CommonVoice
common_voice_hi_26161984.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161984.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,बस मेरी बात सुनो।,CommonVoice
common_voice_hi_26161985.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26161985.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,करवा चौथ व्रत की महिमा और कथा,CommonVoice
common_voice_hi_26162006.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26162006.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,क्या प्यार दोस्ती से ज़्यादा महत्त्वपूर्ण है?,CommonVoice
common_voice_hi_26162007.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26162007.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,पगड़ी में खेलने की इजाजत के लिए अमेरिकी सांसदों ने लिखा लेटर,CommonVoice
common_voice_hi_26162008.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26162008.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,उड़ान रद्द होने पर दिल्ली में यात्रियों का हंगामा,CommonVoice
common_voice_hi_26162009.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26162009.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,"मेरे बॉस ""हाँ"" नहीं कहेंगे।",CommonVoice
common_voice_hi_26162010.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_26162010.mp3,speech,multilingual,hi,,hi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,,hi,मैं तुम्हारी भाषा समझ सकती हूँ।,CommonVoice
